,engine_speed,engine_load,intake_valve_opening,air_fuel_ratio,specific_fuel_consumption,temperature_exhaust_manifold,temperature_in_catalyst,engine_roughness_v,engine_roughness_s,HC,NOx
324,1.51204947991075,-1.05980309373952,-0.357771511300318,0.279932143230184,1.19050290599895,1.44765252431455,1.2974106403466,0.190118942792174,-0.467827209846373,-1.20545545685783,0.383512124682305
328,1.51216826280822,0.00835179793620891,-1.29707410975855,-0.394131321699996,-0.181402413255164,1.84179216808537,1.66077339574567,-0.38103204230392,-0.346292614319338,-1.07483422117124,0.787281609238591
329,1.51197029131244,-1.16994517697116,-1.29895318324137,0.241182432119095,1.37400480191151,1.34465642447987,1.14891743807143,0.65145779212117,-0.290104457122043,-1.41460493542742,-0.0313509147423177
339,2.47358506960331,1.06069078361061,0.691265458612531,-2.13296191167802,-0.399662388764788,2.0200214811452,1.99886700363196,-0.547500578492103,-0.117525273782728,-0.911505127640597,1.10012699041211
340,2.47356309694279,-0.805115075929748,0.690668286208239,0.32365455777481,1.4511278656813,1.40734353629033,1.40760298985326,0.183408699553865,-0.387961368506013,-1.1297837083888,1.2293303382123
344,2.47346182690841,1.11472923973011,0.377678928591262,-1.90324608954764,-0.416658170038858,2.03790032951233,2.0020995949252,-0.332785278861904,0.0876482988745903,-1.11799628082531,1.13587072748857
345,2.47390813297829,-0.0116923485876207,0.377457336922556,0.16419382223504,0.385335637008593,1.77038781973435,1.80590974498951,0.344981600572207,0.099061492464562,-1.33895572340343,1.42556121113918
350,2.96911968885047,-0.72359541476006,1.14441751863272,-0.18262276535357,1.83456537098001,1.7033294266139,1.86657192704182,1.37364939439999,0.286363516260379,-1.66098462126998,1.14610779388086
369,-0.0623386374281186,-0.48216220998646,1.13701488142803,0.533210018290065,-0.154948470093254,0.102047532788969,0.0374585343941791,-0.773804231274837,-0.755463835813505,0.0513513782802397,0.613176924000179
375,-0.0620784463193721,-0.442766674996598,1.12737279192903,1.12954221683681,-0.27119357813885,-0.0070622826206303,-0.111693654839708,-0.863346663609488,-0.80427466931646,0.0221723160122385,1.14650684201274
380,-1.51847555217344,0.918273454676586,-0.361844220724478,-1.54062170602232,0.949221997538713,-1.77269017109668,-1.64223730514357,-0.112440036251981,0.153481691913081,1.41098074409809,-1.39771060168447
391,-1.28548572695436,0.967507472664431,0.488608592302599,0.0885385622381381,-0.0183256181350608,-1.10767797736722,-0.817742896966606,-0.2009770507104,0.135482622060657,0.162641978199005,-0.645250767637229
397,-1.28567238579323,0.623361242175812,0.95763104149355,-0.450567446301951,0.0263316574356324,-1.32095902269715,-0.997699409472173,-0.258793443921289,-0.0292701906234814,0.874202061059448,-0.9307192957186
398,-1.28566107313633,0.178268240553605,0.959218590950508,-0.0124258658563303,0.132672981392408,-1.55579256162383,-1.31667121114864,-0.87337120684336,-0.640075593398943,1.07180161152525,-0.646231583840079
399,-1.28548518307662,-0.13420092742749,0.959969892452373,0.894034472868259,0.357248646108621,-1.72629454692093,-1.64794275605624,0.567407454748831,0.231684909525822,1.0297605774915,0.0544545024691179
404,-1.16905020579355,0.3390219142304,-0.0659640135513755,-0.473376320456334,0.157130235658144,-1.08351183237306,-0.963644378719564,0.431827310710086,0.366508600927295,0.383983673557161,-1.22656307312863
452,-0.382961959336256,0.917538524021488,-1.51545878713808,-0.350620323589766,-1.01975518753681,0.456729144804491,0.443792546779258,-0.228859231499832,0.160725268803743,0.468129125376478,0.288043001108491
453,-0.383001553635419,-0.975684220668534,-1.51527290953928,0.513710238572582,0.0172810033151227,-0.458251452920306,-0.787579869728573,-0.422059811628022,-0.695564767300766,1.15849368163869,-1.28737803153025
466,-0.0912537884688757,0.994129089320228,1.10254342235592,-0.279688626643049,-1.15562969355453,0.729222563846787,0.863898944328437,-1.11698800299079,-0.59480492529197,1.43666665737857,0.943053244104361
467,-0.0912970811366346,0.528078651356581,1.09361854234849,-0.106576341683137,-0.925133925046743,0.592096454921364,0.670490992359435,-1.28056580444575,-0.84742971009876,1.3150962422284,0.998179192463293
468,-0.0913138869586628,0.190010973954935,1.09305647318237,0.386396653316657,-0.716600805392357,0.476741764067784,0.444962997093194,-1.16076769940002,-0.836803384723188,1.11484903868465,1.08574546329487
474,0.258135172490508,-1.35626607485285,-1.94028711169388,-0.131531831614111,0.721024877413622,-0.267417642351082,-0.274060794993067,1.294151050844,-0.0184909121724635,-0.275643392755332,-2.23104313731739
475,0.258284684480031,-1.69710823956237,-1.93928806878634,0.577383545009863,1.53101331461583,-0.518618695854787,-0.664654476905465,2.5285872719386,0.252539824589875,-0.316477210101156,-2.60072732453182
490,0.52081751319793,1.12606481961736,-0.0731389766462814,-1.94259654772901,-1.25095625872652,1.31637732418593,1.16258367768515,-1.10894590750085,-0.542645421816608,2.05363001201359,0.654442705543957
491,0.520732668271157,0.253598708627116,-0.0722821431832412,-0.679002466048438,-0.904621551446925,1.12750555421272,0.982746578923776,-0.93602467829239,-0.637250160922037,0.283735931727789,0.657074333462324
492,0.521028646534909,-0.105418812750667,-0.0728890287665268,0.0816132614456663,-0.654912369857677,0.978598629807415,0.810561187989937,-0.692245488640271,-0.578078767326782,0.1741888183764,0.800034837901944
505,1.33674289223347,-1.55214626481514,-0.975881737228503,0.393506078066995,1.99196501577762,1.15354076386897,0.841701256101514,1.9464587492911,0.0511786367844916,-1.25503000192365,-0.660309586082725
508,1.51181757044427,0.00478979804670047,0.113660465145283,0.373906924539357,-0.309060917694772,1.72592535468326,1.66139700085426,-0.623751705302965,-0.518829990965456,-1.10432879367038,1.45213570596794
509,1.51191938435638,-0.726029592291662,0.113555045189173,1.21183548103391,0.435849089962638,1.45170976223958,1.23009667046937,0.088065244211053,-0.370005797614035,-1.36856861223922,1.24337054219583
510,1.5120343601097,-1.07109667791774,0.112942951924668,1.21391634923458,0.997904639559394,1.30110014603247,1.07781501612802,0.276428388105539,-0.439554753299119,-1.35281677478505,0.945112727514447
513,1.51201554194004,-0.892574105869189,-1.76775120300781,-0.509090844338483,0.684429208334027,1.40517562389095,1.2012250807612,0.733924346994381,-0.0779642769165,-1.0522527032006,-0.290175635434669
514,1.51223613874962,-1.28102291765563,-1.76736108270652,-1.20502593113053,1.49460959341979,1.17768664799957,0.870537463959561,1.24361116295183,-0.0603236984967327,-0.927575454903983,-0.905778783275458
538,2.47384836081514,0.155975710005065,-0.876115374015926,-1.54095987861136,0.123972269357897,1.77413715097828,1.8428090597354,0.109920015514616,0.0322212629108513,-0.822075475365559,0.67894636584061
539,2.47350664243383,-0.949024514810898,-0.876594886015878,-0.60157913813239,1.59897507382865,1.31563799748251,1.50171811583825,0.911838195116236,-0.0774315011874061,-1.10452073267258,0.204191683784578
570,-0.0621463222607887,-0.434557440501081,1.10322009166214,-0.58379199901783,-0.110434537373893,0.0431340068138965,0.0883995531225607,-0.66237949583193,-0.664782752939273,0.32002524241865,0.318076625766179
580,-0.0620614773340149,-0.411679542578232,1.10736165094655,0.952873028235913,-0.29352842732691,0.0782207572591988,0.00886999948705764,-0.606275226662676,-0.625635188500395,-0.13445034318597,0.927316010230614
581,-1.51835111294752,0.89093325716823,-0.439216902638637,-0.543232290934271,0.935291845512334,-1.40622686692932,-1.36430402688963,0.037282756347411,0.254927267533992,0.90475021236605,-1.23291422028325
582,-1.51858302241401,0.550617750634293,-0.438904338930663,0.722465440335592,0.897766791479777,-1.69523795497726,-1.58992081699128,0.94225931189136,0.80460438117302,0.43117498955572,-0.876528555208499
589,-1.51889977680725,0.751127603652132,1.11186711214451,-0.947576880763239,0.747127061433672,-1.97367793747024,-1.70940090215774,-0.894473588229059,-0.515062331006212,1.61822589305834,-0.840874661052245
598,-1.40218709555235,0.674708287082917,0.652199885712836,-0.236594789184916,0.604686430954517,-1.44510746407356,-1.13879780506963,0.459250792291426,0.527330007565444,0.585324273906303,-0.88249537490679
599,-1.40219601514722,0.248460182183126,0.652011945965502,1.84335394577941,0.342820940375783,-1.84593835543835,-1.84195079611085,0.474176064734763,0.364531679422403,0.765221338413099,0.563109962657045
611,-1.28551400859661,1.03564325898465,-0.530209537913838,-0.821764231534939,0.283358557487032,-1.03341684725626,-0.802940015417382,1.19223144572518,1.3309960512951,-0.419834981351596,-1.6368916698236
612,-1.28577419970535,-0.579791663873332,-0.529594646018923,-0.873193692976214,0.722163202748816,-1.977390740715,-1.90152434837765,1.87260224413703,0.844063938155806,1.20448493193668,-1.92320450394237
615,-1.28568935477859,0.61264565359261,0.959303597713651,-0.56745585218604,0.13158010280233,-1.20520364404456,-0.929204570346762,0.181056819581769,0.320749444494375,0.266596965244082,-1.04002489030235
616,-1.28572606652574,-0.143975861422514,0.958872729100763,-0.113443777368221,0.303466703399475,-1.65507512765378,-1.47776303122553,1.00533082992653,0.571825862458382,0.918859327165955,-0.655219874198495
618,-1.16894240922635,0.673591071569533,1.11906210974121,-0.127603707869035,-0.275537337484585,-1.07031538646095,-0.77827495345886,0.19787420573306,0.387769013512174,0.31971915848908,-0.524001454440182
619,-1.16915767603412,-0.340887482308378,1.11016821711323,1.43350681593601,0.262814917917186,-1.58914700823598,-1.5811461181584,2.08984056454437,1.12059407954929,0.964967593621168,0.569447541104861
620,-1.16899364250904,-0.725463875125521,1.1099092163434,1.98530942920782,0.599610146857004,-1.89973085074425,-1.89829133182178,2.40132255446808,0.993779860196405,1.44743344401575,0.835975993096123
626,-1.16881263999861,0.306057822563169,0.796455756849537,-0.466431090413925,0.0788872376328857,-1.18690808426277,-0.983842992413999,0.206585678820553,0.209754847079069,0.483628565480547,-0.819357565730489
627,-1.16869385710114,1.19945030274751,-0.849826867301941,0.813141574037125,-0.0474612430177262,-0.505135091165114,-0.437100530509046,1.28800000040663,1.49083773134708,-0.798847280604195,-0.270158116786958
628,-1.16913287520937,-0.833725265827199,-0.849802549323804,-0.229952492663667,0.730835379717087,-1.81437446264205,-1.7676274775963,3.02243127948946,1.28732029939924,1.71950218523935,-1.97359220654248
630,-1.02356943803761,0.678386444475538,0.866939339846568,-0.179396727367515,-0.481498195342799,-0.804195567531733,-0.565757783053635,0.0109998406321197,0.249550396032204,1.02286935514423,-0.0914874703172167
631,-1.02352418741,-0.0623370952726029,0.866535856503936,-0.0638200690896052,-0.144911335187662,-1.1241855159411,-0.949230697521804,-0.0401962971096828,-0.105516618461754,1.76389583994741,0.128824898841076
632,-1.02371084624888,-0.373446913702524,0.867882601672889,0.330406416075273,0.152633443522327,-1.30969398256573,-1.20293625389746,1.28225300887172,0.598077066829402,1.84974279337033,0.183778052310952
642,-0.790508908712892,1.36382592186995,0.307274911651114,-1.04800068215326,-0.656957982571636,0.116716738924064,0.162203243239556,0.326515728555529,0.811926742238577,0.765271557847244,-0.192101081452334
643,-0.790654559170501,0.198909162752379,0.307977597151735,0.322531861205828,-0.46211548296655,-0.387723630437644,-0.509238381883985,-0.603986947547841,-0.423465101757111,1.2632642062901,0.44836144051226
645,-0.790534362190916,0.974794982964798,0.229105899986627,0.912070677611882,-0.798222419806601,-0.0681538514268697,-0.125390853572287,0.758765933655643,1.00930398919578,0.499206883142457,0.642481769154883
646,-0.790850627094207,-0.139501783471216,0.228600032997636,1.98229020474547,-0.304710295563807,-0.620665359934752,-0.898016617663971,-0.321578357586262,-0.356064106758598,1.09783023045861,1.01296005962743
647,-0.790534362190916,-0.819266316515401,0.228303482421813,-0.862706848092347,0.520669437790246,-1.00150598717174,-1.07917496486497,-0.292166791496903,-0.587630596746388,2.42454609337101,-0.283564037965383
651,-0.790613550789229,-0.302399138975832,-0.790512088914368,0.582424981704881,-0.221227205719736,-0.611464103053063,-0.739327871610274,-0.306541242584298,-0.393428987839079,1.11806893327552,-0.325020934160768
656,-0.557417759071654,0.736064874022954,-1.97702445944515,0.118991062786995,-0.781936981497034,0.302267480619744,0.256425833089077,1.41294450971651,1.43300511825721,0.188283739549813,-0.230471892996972
659,-0.557504942672683,0.433711408959718,-0.0174316734814132,1.19384473619931,-0.819939076667371,-0.0728493065535827,-0.280518152747309,0.0474433069736992,0.168460333948663,0.526780223698452,1.15238124846446
660,-0.557499286344234,-0.267807929932587,-0.0181173561380435,1.2409530829295,-0.439773918118684,-0.41146911899324,-0.665472682189776,-1.11226245303225,-0.912449834111478,1.22711715690877,1.08270325883296
662,-0.557408785089012,-0.311117206242007,0.843674559344802,-1.20419586865344,-0.104187453645841,-0.471745188041761,-0.574819959418836,-1.27366948934844,-1.02363892687868,1.83419264626476,0.252004777395666
663,-0.557389749368266,-1.57931292674717,0.844315279365281,-0.408753898441956,1.75710042869401,-1.09790620184232,-1.32743001526972,-0.10198172021736,-0.813009715371206,2.33697244736629,-0.705420024661283
665,-0.382978928321613,-0.223133564284345,0.20815171206121,-0.755755341671808,-0.268325096135716,-0.145828937045277,-0.253539492021225,-1.07704590865687,-0.873010026656718,0.998569433236159,0.33406796298903
666,-0.383018522620764,-0.533117907768107,0.207618757258202,-0.620676397319279,-0.0240686393598789,-0.245365494429525,-0.364010473597665,-1.15541147748183,-1.00263642880315,1.17897367610558,0.250776124999619
667,-0.383029835277673,-1.52557874525869,0.207452155572265,-0.179477499765134,1.57392682515776,-0.775678402091139,-1.01202905877586,-0.659919913307953,-1.03841707370576,1.58526634212809,-0.653481660420647
671,-0.382995734143641,-0.322533852783237,-0.88764619752868,2.04811120958794,-0.518872490499369,-0.0629446178156618,-0.477451234167097,-0.87694069983077,-0.770697781843902,0.355966430042053,0.883952742141962
672,-0.382928510855517,-1.7169360910104,-0.887897920941397,-0.898274822517806,1.73034573181879,-0.88019460243573,-1.23912508238114,-0.299113446688064,-0.937069260171571,2.0172085705786,-1.9413284178743
674,-0.383007209963867,0.864992611489931,-1.98617471653308,1.33518511301114,-0.859694603508697,0.566178329678482,0.41578781239932,2.43370426233174,2.34185539345247,-0.977189438748723,0.151417330166344
675,-0.382850083686032,0.0768921878805193,-1.98608070501284,1.21833524889858,-0.843761018459587,0.11086748606322,-0.172746653241441,0.885242211881457,0.636610819014286,-0.396995865312803,-0.396344088734388
680,-0.0913612587094435,-0.146504609760455,-1.29560980425169,1.96525402601814,-0.589827985576139,0.277060872096921,-0.0193868305750774,-0.120362480721601,-0.209344387152246,-0.634353767961631,0.540121710218936
681,-0.0914913542638052,-0.532433049223102,-1.29381454240282,1.39358670002008,-0.253166382713056,0.0526515474645059,-0.225769162398413,0.076557926539589,-0.250330157661084,-0.422736548655711,0.0135021141834983
682,-0.0912990390964753,-1.23470599033798,-1.29532874221781,0.0820706477782428,0.769837281967046,-0.258408425337077,-0.453013517606172,0.290766852775235,-0.461578109189395,0.223141065017626,-1.31265454040019
684,-0.0913669150378919,-0.0333382678018223,0.428401335089949,1.02216411279248,-0.557690576175403,0.255412139398319,0.120866823350473,-1.28685108962439,-0.981213440776626,0.261165681979666,1.36931851682911
685,-0.0912354597891782,-0.673239843090287,0.427837278642196,0.607794257434497,0.125564767908715,0.0840341639768639,-0.0688700915622302,-0.967161638249978,-0.93809180784978,0.393078591849087,0.795573141363992
686,-0.0913138869586628,-1.68883456628675,0.428288240730102,-0.282138091272388,2.06637705000722,-0.388140000924316,-0.697635379327967,-0.55014138860601,-1.05278476639969,1.09419211145418,-0.52587558306261
690,0.257837834532414,1.68242707583277,-0.605831502152543,-0.746389592204716,-1.19299381148819,1.3678297871603,1.4448025825364,0.454359959806672,1.14030210856046,-0.307028805501132,0.531991619093909
691,0.258075400327355,1.21219613794129,-0.606930050712753,-0.0312000988665426,-1.2147006428714,1.1371801165558,1.23175077196307,-0.526865677735069,0.00446850307833356,-0.302482077706147,0.861561268608479
692,0.258069743998907,-0.0352892245725721,-0.607163804849125,2.70236386716304,-0.656017052950064,0.6025668406066,0.32598425403157,-0.783633412891432,-0.635699197987451,-0.429897504080072,1.49307806320133
693,0.258177214239475,-0.745895978442879,-0.608205662950873,2.61476418544709,0.0261643561436884,0.297286279131431,0.00496030504741315,-0.398606936403455,-0.636537927943212,-0.261741819111901,0.900140870254003
694,0.258039939498983,-1.10487764603415,-0.60748427031953,1.43820122077665,0.598841665571483,0.142245767919666,-0.0748972536482855,-0.14727766911386,-0.638919611409589,-0.187162329791186,0.153650441155367
698,0.258058431341998,0.680427427118087,-0.687438426755026,-0.679140058602553,-1.02957612828654,0.822371883998249,0.918050865956352,-0.906484127707931,-0.493431097956396,0.000509158178595838,0.499305382886876
699,0.258131963611863,-0.788147068379525,-0.687124499295991,-0.593789398901955,0.243093871435636,0.364932237294709,0.384240470274861,-0.516945898450635,-0.707145990528956,0.312627654320995,-0.261860009596372
700,0.258075400327355,-1.47845526034502,-0.686854183574106,1.65608402321055,1.24427087311625,-0.0636407440720502,-0.385721661385265,0.274359609585034,-0.610610297570086,-0.380232813233889,-0.275702787667047
702,0.258017531736275,1.59513142297537,-1.39157257216536,-0.845055531345165,-1.28050291734154,1.34838077057237,1.40042587511164,0.530867942702696,1.18802695840123,1.1065516721823,0.646815686361286
703,0.258056745321023,-1.76252200011717,-1.39236924527993,-0.107585575872762,1.98369079300151,-0.0957425725362852,-0.314647774563782,1.91262854339897,-0.0810874186248047,-0.179004461716922,-2.12604594020614
707,1.07478135268911,0.516602841888509,1.11146851314795,-0.701288498391061,-0.82285664901819,1.57954061556543,1.50394776776428,-0.853034026445326,-0.500054689663666,-0.131238899762013,1.18166717453718
708,1.07475307104685,0.204150700357433,1.11108544299829,-0.059525680173554,-0.667258203012299,1.5224758933889,1.46221045280163,-0.579835289775218,-0.395659434535146,-0.179855645911906,1.29555552397787
711,1.07484357230206,-1.120170517669,1.1078712236186,1.65662712487427,0.698351776639124,0.932089525314221,0.576187007244111,-0.307441397503126,-0.730572430676333,-0.544816471656817,1.20191362709818
712,1.07478608442541,-1.43765101702779,1.1083653368676,1.42375663121749,1.34160672404546,0.784334206963116,0.412457495755589,0.204394096093201,-0.628785990605358,-0.738979051725367,0.591267713603952
713,1.07483791597362,-1.7677524378718,1.11268601332747,0.723598503392946,2.20895227509102,0.593636864998828,0.214500466995076,0.266213581825596,-0.761770685090385,-0.625108191367327,0.0400534999249209
716,1.07478700901756,0.818766597000173,-0.728174340688984,-0.0207201387016594,-1.02419018854556,1.7890734011394,1.68063588186385,-0.597608123699841,-0.198196153576328,-0.470361691222108,1.31541973463409
717,1.07474175838996,-0.339646494597919,-0.727235912303147,0.750372779913506,-0.31136566396755,1.35414357383515,1.08839236068839,-0.555825050379324,-0.574276665882936,-0.76694130848146,1.12904746341953
720,1.33665804730669,-1.78092448699203,-1.91622727321952,0.933348966356587,2.39491935059701,0.989513877818678,0.598092795207442,2.47723646945112,0.108846758613115,-1.38873873058627,-1.60932794097667
724,1.33667501629205,-0.753966206492096,-0.0364145273245212,-0.512547436883453,0.4855725442196,1.51418920019871,1.32132434830496,0.0722789609847249,-0.379806563392173,-0.61323148480989,0.644031737206956
725,1.33680565572415,-1.84253098520471,-0.0359146000839961,1.58562016296245,2.70181217865602,0.894361362192143,0.391940615515017,1.69975837609032,-0.282501085945245,-1.53622372809071,0.110832406120383
728,1.51192504068483,-0.776342807128246,0.268805842626802,-0.384758545391555,0.783752796475572,1.49745879212582,1.4123485805023,0.141520501889274,-0.360113784016567,-1.08666585483853,0.429144332890201
730,1.5121003868668,-1.23380193544369,-1.61255453714838,0.213493419911947,1.22306349404345,1.36558589652261,1.15316326008735,1.32237236192297,0.00608946434007907,-1.40117884827071,-0.177616723246353
736,1.86185380029685,0.0694476485055903,-0.53214376357894,-1.40486357409648,0.00122148065564469,2.08033344504092,1.82395448855712,-0.59524942395226,-0.496769268179726,-0.373207076480046,1.23117437533403
737,1.8616738855419,-0.365079836890361,-0.53161874237413,-0.501013069182493,0.417612418877338,1.96106241693114,1.79138107277882,-0.189185864682483,-0.398415902314036,-0.702441623442042,1.22496585385842
738,1.86166714145797,-1.1821574602517,-0.531816757398602,0.0803568758142385,1.65285452213494,1.57508322558536,1.5187771857011,0.108303704200526,-0.596197392014351,-0.948478007716188,0.920966940226525
740,1.8615709838743,0.0177029853649217,-0.140248869364632,-0.749432044320176,0.126160018249617,2.0523430620525,1.83831509697969,-0.575426748486118,-0.503934346946365,-0.689399035070729,1.45106040986926
744,2.47364794186956,-0.0472081957745142,-0.250454762883236,-0.725502291293764,0.424393165939488,1.74654078334103,1.87263106887702,0.279822665589332,0.0454745231032417,-1.08228251627034,1.17079629062669
745,2.47350653365829,-0.40573544655089,-0.248709083492108,-0.28177408848201,0.800754269855055,1.56462861999577,1.69473997187295,0.0740568431867409,-0.256120019293102,-1.07102556195265,1.37862475611731
746,2.47335946911856,-0.808730486996143,-0.248567954910571,0.458115444186824,1.33424556045769,1.37366998107734,1.36090337040952,0.263320888112924,-0.347206592476794,-1.36264152718305,1.29716011121795
759,2.96854274334848,-0.376873537807812,-0.272723202370099,-1.13462111273969,1.11463843974625,1.86024981477552,1.86559892616317,0.294232241292745,-0.125195148177905,-1.5019843671158,1.27901602273726
783,-0.0622085418737452,-0.388814356954619,1.10930821904891,0.641809356796959,-0.234345976209454,0.06963015111582,0.0333984670914683,-0.851928252523323,-0.780415489510835,-0.446281499653575,0.944111742376951
788,-0.0622311671875508,-0.405372541528252,1.0958521450859,0.463807724792997,-0.267646208663674,0.139276869554233,0.14876098944874,-0.49951638200414,-0.556976829320009,-0.256017562061454,0.784891531455223
824,-1.16895970453834,0.84092688226024,0.169474124468786,-1.54221960474651,0.00174321248323583,-0.788670680839827,-0.747992002161484,0.483921801397537,0.664639476099474,-0.0701707677050919,-1.34156667598755
825,-1.16900495516594,0.410665577129983,0.169192209474807,-1.04533567956973,0.108782561901962,-0.953771392658023,-0.942340082208483,0.731059043274312,0.63931408133393,0.0586475523750058,-1.28717847806076
826,-1.16909545642116,-0.289862775795784,0.169063022334459,0.136967107280481,0.245622397436367,-1.39495676158201,-1.20612062040939,1.74622332124509,0.945349267606333,0.701065821728511,-0.485221957084856
831,-1.1689031956416,0.599515562293605,-1.39865517091118,-0.624711530608038,0.0822452324247242,-1.23411453261233,-1.08605005809259,1.82594106783296,1.57835469993449,-0.641826766471681,-2.15349439325658
832,-1.16905444803989,-0.0359758866066354,-1.40190915758898,0.0426785103172271,0.13266120932048,-1.40000556422081,-1.2811575296033,2.61022573162828,1.6913850900439,-0.440870910913245,-2.59347462473487
838,-1.02359206335141,0.24840745170557,0.553947475753938,0.344081851637423,-0.322480655454449,-1.01061324533555,-0.892283609733417,-0.909223875480127,-0.636672674722989,0.554691610930627,0.0440061745836148
839,-1.02364487387955,-1.32289384236374,1.08742085984108,-0.582318323546314,1.52723368418955,-2.01205011356987,-1.98145594529579,0.196428367480995,-0.568449487835023,2.40780974914654,-0.712623244650715
860,-0.556978904126753,1.33267374344816,0.374773620653428,-0.810422878315065,-0.947468790029438,0.388318339042358,0.390498635017063,-0.411054495966728,0.129722759711707,0.503387393704864,0.189100071135465
862,-0.557434564893682,-0.58073987075774,0.374085729451897,-1.90949226503086,0.155487747056005,-0.470435878439109,-0.733009914943454,-1.23616248083244,-1.06701204418008,1.76441509914474,-0.450766780999653
865,-0.557261720549294,1.17177495103063,1.10477049920592,-1.79638043274837,-0.958267678589711,0.138360065478797,0.0680107619836646,-0.887953272965772,-0.348737305895313,0.939647897573205,-0.0809063751600959
866,-0.557408785089012,-0.931865237834232,1.09685401807418,-1.98066278458951,0.487168131217252,-0.671826280771653,-0.925927326478223,-0.985564442271018,-1.00949376492432,2.10416799010663,-0.486377115316272
869,-0.382911705033488,0.988275214730527,-0.417981532643242,-0.045353632172506,-1.02817087851694,0.363865230086634,0.386360234339415,-0.496170931863029,-0.0619303716384025,-0.219453425923688,0.428305519822998
870,-0.383130180719903,-1.29418765854656,-0.418252007744476,-0.982062199410461,0.874817036143307,-0.587405886120473,-0.857508481783336,-0.773580671975789,-1.00455493103109,1.1381452761744,-1.02093579491784
871,-0.38302934578771,-1.95584628836695,-0.418770321344716,0.293906856501361,2.446526820877,-1.14437916796833,-1.30101737909322,0.282102136360628,-0.835775885240242,1.49459165961062,-1.74865259556716
878,-0.0913531005433992,1.17606161259953,-0.275666763551114,1.122076729831,-1.32821190584291,0.450786331561741,0.529553516138057,-0.141672368917307,0.340369595797978,-0.821433782596362,1.20448145982176
879,-0.0913306927806909,-0.00553021743217939,-0.278432790643488,2.23693290318738,-0.767695117931794,-0.557888730174298,-0.496404381221104,-0.879921251732203,-0.693536036937864,-0.484171222990038,1.36943426550573
888,-0.0912820701111298,0.275927075212055,0.817903929873184,-2.16668049848742,-0.623753913767413,0.446234017487815,0.286515800208681,-1.20882212939274,-0.847547135177114,0.842921475287691,-0.0108923533974916
889,-0.0912746733739263,-0.0704696782646877,0.819958467154305,-1.58496901439981,-0.46632326892102,-0.235241735104505,-0.0949542123634001,-1.13438222208774,-0.876658232739944,0.730279772147036,0.0208574336908068
890,-0.0913026830773028,-0.698277296527212,0.820274444631355,-1.46853513948979,0.182036877511318,-0.943834072240832,-0.684761956820053,-1.15943997729228,-1.05055769221918,0.754887294860748,-0.161588708350529
893,0.258154588925669,1.56082866491816,0.72116734075894,-0.172984479265329,-1.31612274492437,0.92781448310608,1.16691353159512,-0.227515652561087,0.404644189550698,-0.411265498109714,0.807385255074675
894,0.25795591038883,0.357088014399789,0.725185557547225,0.203228084174921,-0.872796342087473,0.740334381197648,0.813290055707672,-0.725480302062532,-0.458388447436192,-0.0441150616983482,0.803057167181983
895,0.257939104566802,0.00200863425391259,0.725070508262456,0.198448004078005,-0.595409973865031,0.649585681152374,0.713916344772987,-0.739300659719883,-0.585290080565416,0.0201044346536397,0.716562101559521
896,0.257978318151539,-0.674666749057179,0.724753967613043,0.721218575783818,0.0969394143961952,0.407594164210171,0.326005389583865,-0.258094966055982,-0.528940523379156,-0.0428986354055004,0.568994450466086
899,0.25809595890576,0.00198336078720563,0.411850693645832,-1.74071666863866,-0.417363523604698,0.42623552238421,0.465068138063369,-0.929827958497024,-0.715532943940992,0.103234337916575,0.0581445118334942
900,0.258171557911015,-0.297110982480559,0.412904406651957,-1.76678053556003,-0.129276480835987,0.430445739569806,0.409268706512394,-0.875227765967446,-0.768654020590213,0.187725041573616,-0.0920440437492869
903,0.258098025641161,-0.17667961878101,-1.15628631329923,-0.187224128606826,-0.565708121970007,0.589994974776484,0.637450680748663,-0.400557114965822,-0.402382523864588,-0.395264622102606,-0.194065917794479
904,0.257764302262561,-1.59657092283587,-1.15625282138495,-2.45478275177128,1.78913782211167,-0.193847183648636,-0.483804572684043,1.02039090142728,-0.33703158564239,0.173189034496647,-2.17380673076438
913,0.520759753382399,0.142648501978537,1.0954192254404,0.0128192998022934,-0.747585002618723,0.819294278307259,0.844315047753795,-0.820988544122359,-0.592970824893124,-0.0896696683729434,0.770522991698701
914,0.520821374729844,-0.862200186049408,1.10452208853854,0.789225096969291,0.241395332061078,0.587456181425399,0.292264670435022,-0.431923217407164,-0.697349916946376,-0.325154174850341,0.471158895053291
923,1.07492276090038,1.51823933531869,-1.6673106217813,-0.807470246243366,-1.15423598374778,1.63525799031616,1.67607162319674,-0.372177922245842,0.239691631640135,1.93509957911268,1.08983362097395
925,1.33677117387571,0.397920401188644,-0.584921917408764,-0.660476777004549,-0.623799040201441,1.47317614716627,1.49271845307845,-0.271160912706598,-0.111198982662782,-1.10181598004389,0.787245913333076
926,1.33695217638614,0.0266769757875808,-0.583058707998464,0.761156716491514,-0.423359617797689,0.886654538812944,1.09600388119816,-0.283133250353681,-0.280512686349278,-1.40697634876765,1.18205363795114
927,1.33682208083177,-0.358611095097015,-0.583804435104809,0.398096083275692,-0.0100349097368675,0.605312187617043,0.96674955993259,-0.158151133916474,-0.355765387935941,-1.29046856181277,0.813572584570154
928,1.33650532643853,-1.11791104268421,-0.58291922748801,0.587517367155384,1.05023864196063,0.20443580671728,0.469528420019443,0.609323666699114,-0.29070069287301,-1.29740978689754,0.152005403197796
